user_idx,user_id,user_cluster,score_source,precision_10,recall_10,hit_rate_10,ndcg_10
246,324,0,mf,0.1,0.16666666666666666,1.0,0.10778915452451093
246,324,0,rating_user_knn,0.0,0.0,0.0,0.0
247,325,0,mf,0.0,0.0,0.0,0.0
247,325,0,rating_user_knn,0.0,0.0,0.0,0.0
248,326,-1,mf,0.1,0.05555555555555555,1.0,0.13886244387355456
248,326,-1,rating_user_knn,0.0,0.0,0.0,0.0
249,327,1,mf,0.1,0.06666666666666667,1.0,0.08514311764162101
249,327,1,rating_user_knn,0.0,0.0,0.0,0.0
251,329,-1,mf,0.0,0.0,0.0,0.0
251,329,-1,rating_user_knn,0.0,0.0,0.0,0.0
252,330,1,mf,0.1,0.2,1.0,0.14606834984270645
252,330,1,rating_user_knn,0.0,0.0,0.0,0.0
253,331,1,mf,0.0,0.0,0.0,0.0
253,331,1,rating_user_knn,0.0,0.0,0.0,0.0
254,332,0,mf,0.0,0.0,0.0,0.0
254,332,0,rating_user_knn,0.0,0.0,0.0,0.0
255,333,-1,mf,0.0,0.0,0.0,0.0
255,333,-1,rating_user_knn,0.0,0.0,0.0,0.0
256,334,0,mf,0.0,0.0,0.0,0.0
256,334,0,rating_user_knn,0.0,0.0,0.0,0.0
257,335,-1,mf,0.1,0.125,1.0,0.07614334071738352
257,335,-1,rating_user_knn,0.0,0.0,0.0,0.0
258,336,-1,mf,0.0,0.0,0.0,0.0
258,336,-1,rating_user_knn,0.0,0.0,0.0,0.0
259,337,-1,mf,0.1,0.08333333333333333,1.0,0.09478836436955079
259,337,-1,rating_user_knn,0.0,0.0,0.0,0.0
260,338,1,mf,0.2,0.09523809523809523,1.0,0.16815228646891087
260,338,1,rating_user_knn,0.0,0.0,0.0,0.0
261,339,-1,mf,0.0,0.0,0.0,0.0
261,339,-1,rating_user_knn,0.0,0.0,0.0,0.0
262,340,0,mf,0.0,0.0,0.0,0.0
262,340,0,rating_user_knn,0.0,0.0,0.0,0.0
263,342,1,mf,0.0,0.0,0.0,0.0
263,342,1,rating_user_knn,0.0,0.0,0.0,0.0
264,343,0,mf,0.0,0.0,0.0,0.0
264,343,0,rating_user_knn,0.0,0.0,0.0,0.0
265,344,1,mf,0.1,0.16666666666666666,1.0,0.0874717141014082
265,344,1,rating_user_knn,0.0,0.0,0.0,0.0
266,346,-1,mf,0.0,0.0,0.0,0.0
266,346,-1,rating_user_knn,0.0,0.0,0.0,0.0
267,347,-1,mf,0.0,0.0,0.0,0.0
267,347,-1,rating_user_knn,0.0,0.0,0.0,0.0
268,348,1,mf,0.0,0.0,0.0,0.0
268,348,1,rating_user_knn,0.0,0.0,0.0,0.0
269,349,1,mf,0.0,0.0,0.0,0.0
269,349,1,rating_user_knn,0.0,0.0,0.0,0.0
270,350,0,mf,0.0,0.0,0.0,0.0
270,350,0,rating_user_knn,0.0,0.0,0.0,0.0
271,351,-1,mf,0.0,0.0,0.0,0.0
271,351,-1,rating_user_knn,0.0,0.0,0.0,0.0
272,352,-1,mf,0.0,0.0,0.0,0.0
272,352,-1,rating_user_knn,0.0,0.0,0.0,0.0
273,354,0,mf,0.0,0.0,0.0,0.0
273,354,0,rating_user_knn,0.0,0.0,0.0,0.0
274,355,0,mf,0.0,0.0,0.0,0.0
274,355,0,rating_user_knn,0.0,0.0,0.0,0.0
276,358,0,mf,0.0,0.0,0.0,0.0
276,358,0,rating_user_knn,0.0,0.0,0.0,0.0
277,359,-1,mf,0.0,0.0,0.0,0.0
277,359,-1,rating_user_knn,0.0,0.0,0.0,0.0
278,360,0,mf,0.1,0.16666666666666666,1.0,0.19092086617893467
278,360,0,rating_user_knn,0.0,0.0,0.0,0.0
279,362,-1,mf,0.0,0.0,0.0,0.0
279,362,-1,rating_user_knn,0.0,0.0,0.0,0.0
280,363,-1,mf,0.0,0.0,0.0,0.0
280,363,-1,rating_user_knn,0.0,0.0,0.0,0.0
281,365,-1,mf,0.1,0.5,1.0,0.19342640361727081
281,365,-1,rating_user_knn,0.0,0.0,0.0,0.0
282,366,-1,mf,0.0,0.0,0.0,0.0
282,366,-1,rating_user_knn,0.1,0.05263157894736842,1.0,0.1100458831490401
283,368,1,mf,0.0,0.0,0.0,0.0
283,368,1,rating_user_knn,0.0,0.0,0.0,0.0
284,369,-1,mf,0.0,0.0,0.0,0.0
284,369,-1,rating_user_knn,0.0,0.0,0.0,0.0
285,370,1,mf,0.0,0.0,0.0,0.0
285,370,1,rating_user_knn,0.0,0.0,0.0,0.0
286,371,1,mf,0.0,0.0,0.0,0.0
286,371,1,rating_user_knn,0.0,0.0,0.0,0.0
287,372,0,mf,0.0,0.0,0.0,0.0
287,372,0,rating_user_knn,0.0,0.0,0.0,0.0
288,374,-1,mf,0.0,0.0,0.0,0.0
288,374,-1,rating_user_knn,0.0,0.0,0.0,0.0
289,375,-1,mf,0.1,0.125,1.0,0.07311683844390995
289,375,-1,rating_user_knn,0.0,0.0,0.0,0.0
290,376,-1,mf,0.1,0.1,1.0,0.09478836436955079
290,376,-1,rating_user_knn,0.0,0.0,0.0,0.0
291,377,-1,mf,0.1,0.06666666666666667,1.0,0.1100458831490401
291,377,-1,rating_user_knn,0.0,0.0,0.0,0.0
292,379,0,mf,0.0,0.0,0.0,0.0
292,379,0,rating_user_knn,0.0,0.0,0.0,0.0
293,380,-1,mf,0.0,0.0,0.0,0.0
293,380,-1,rating_user_knn,0.0,0.0,0.0,0.0
294,382,-1,mf,0.0,0.0,0.0,0.0
294,382,-1,rating_user_knn,0.0,0.0,0.0,0.0
295,385,0,mf,0.2,0.16666666666666666,1.0,0.3301376494471203
295,385,0,rating_user_knn,0.1,0.08333333333333333,1.0,0.1100458831490401
296,386,1,mf,0.0,0.0,0.0,0.0
296,386,1,rating_user_knn,0.0,0.0,0.0,0.0
297,387,-1,mf,0.0,0.0,0.0,0.0
297,387,-1,rating_user_knn,0.0,0.0,0.0,0.0
298,388,-1,mf,0.0,0.0,0.0,0.0
298,388,-1,rating_user_knn,0.0,0.0,0.0,0.0
299,389,0,mf,0.0,0.0,0.0,0.0
299,389,0,rating_user_knn,0.0,0.0,0.0,0.0
300,390,1,mf,0.0,0.0,0.0,0.0
300,390,1,rating_user_knn,0.0,0.0,0.0,0.0
301,391,1,mf,0.1,0.14285714285714285,1.0,0.09162544430476362
301,391,1,rating_user_knn,0.0,0.0,0.0,0.0
302,392,1,mf,0.2,0.07692307692307693,1.0,0.15850703974098107
302,392,1,rating_user_knn,0.0,0.0,0.0,0.0
303,393,0,mf,0.1,0.16666666666666666,1.0,0.13032376591037062
303,393,0,rating_user_knn,0.0,0.0,0.0,0.0
304,396,1,mf,0.0,0.0,0.0,0.0
304,396,1,rating_user_knn,0.0,0.0,0.0,0.0
305,398,1,mf,0.0,0.0,0.0,0.0
305,398,1,rating_user_knn,0.0,0.0,0.0,0.0
306,400,0,mf,0.0,0.0,0.0,0.0
306,400,0,rating_user_knn,0.0,0.0,0.0,0.0
307,401,1,mf,0.0,0.0,0.0,0.0
307,401,1,rating_user_knn,0.0,0.0,0.0,0.0
308,402,1,mf,0.0,0.0,0.0,0.0
308,402,1,rating_user_knn,0.0,0.0,0.0,0.0
309,403,0,mf,0.3,0.16666666666666666,1.0,0.26855292289002114
309,403,0,rating_user_knn,0.0,0.0,0.0,0.0
310,404,1,mf,0.0,0.0,0.0,0.0
310,404,1,rating_user_knn,0.0,0.0,0.0,0.0
311,405,-1,mf,0.0,0.0,0.0,0.0
311,405,-1,rating_user_knn,0.0,0.0,0.0,0.0
312,406,-1,mf,0.2,0.2,1.0,0.2172607128522299
312,406,-1,rating_user_knn,0.0,0.0,0.0,0.0
313,408,-1,mf,0.0,0.0,0.0,0.0
313,408,-1,rating_user_knn,0.0,0.0,0.0,0.0
314,409,-1,mf,0.0,0.0,0.0,0.0
314,409,-1,rating_user_knn,0.0,0.0,0.0,0.0
315,410,-1,mf,0.0,0.0,0.0,0.0
315,410,-1,rating_user_knn,0.0,0.0,0.0,0.0
316,411,-1,mf,0.0,0.0,0.0,0.0
316,411,-1,rating_user_knn,0.0,0.0,0.0,0.0
317,412,-1,mf,0.0,0.0,0.0,0.0
317,412,-1,rating_user_knn,0.0,0.0,0.0,0.0
318,413,1,mf,0.0,0.0,0.0,0.0
318,413,1,rating_user_knn,0.0,0.0,0.0,0.0
319,414,1,mf,0.1,0.5,1.0,0.17723928678404774
319,414,1,rating_user_knn,0.0,0.0,0.0,0.0
320,415,1,mf,0.0,0.0,0.0,0.0
320,415,1,rating_user_knn,0.0,0.0,0.0,0.0
321,416,-1,mf,0.0,0.0,0.0,0.0
321,416,-1,rating_user_knn,0.0,0.0,0.0,0.0
322,418,0,mf,0.0,0.0,0.0,0.0
322,418,0,rating_user_knn,0.0,0.0,0.0,0.0
323,419,1,mf,0.0,0.0,0.0,0.0
323,419,1,rating_user_knn,0.0,0.0,0.0,0.0
324,420,1,mf,0.0,0.0,0.0,0.0
324,420,1,rating_user_knn,0.0,0.0,0.0,0.0
325,422,0,mf,0.0,0.0,0.0,0.0
325,422,0,rating_user_knn,0.0,0.0,0.0,0.0
326,423,0,mf,0.0,0.0,0.0,0.0
326,423,0,rating_user_knn,0.0,0.0,0.0,0.0
327,424,1,mf,0.0,0.0,0.0,0.0
327,424,1,rating_user_knn,0.0,0.0,0.0,0.0
328,425,-1,mf,0.1,0.07692307692307693,1.0,0.06625422345438904
328,425,-1,rating_user_knn,0.0,0.0,0.0,0.0
329,426,-1,mf,0.0,0.0,0.0,0.0
329,426,-1,rating_user_knn,0.0,0.0,0.0,0.0
330,428,-1,mf,0.0,0.0,0.0,0.0
330,428,-1,rating_user_knn,0.0,0.0,0.0,0.0
331,429,1,mf,0.0,0.0,0.0,0.0
331,429,1,rating_user_knn,0.0,0.0,0.0,0.0
332,430,0,mf,0.0,0.0,0.0,0.0
332,430,0,rating_user_knn,0.0,0.0,0.0,0.0
333,431,1,mf,0.1,0.14285714285714285,1.0,0.09162544430476362
333,431,1,rating_user_knn,0.0,0.0,0.0,0.0
334,432,-1,mf,0.0,0.0,0.0,0.0
334,432,-1,rating_user_knn,0.0,0.0,0.0,0.0
336,434,0,mf,0.0,0.0,0.0,0.0
336,434,0,rating_user_knn,0.0,0.0,0.0,0.0
337,435,0,mf,0.0,0.0,0.0,0.0
337,435,0,rating_user_knn,0.0,0.0,0.0,0.0
338,436,0,mf,0.0,0.0,0.0,0.0
338,436,0,rating_user_knn,0.0,0.0,0.0,0.0
339,437,1,mf,0.0,0.0,0.0,0.0
339,437,1,rating_user_knn,0.0,0.0,0.0,0.0
340,438,1,mf,0.0,0.0,0.0,0.0
340,438,1,rating_user_knn,0.0,0.0,0.0,0.0
341,439,0,mf,0.0,0.0,0.0,0.0
341,439,0,rating_user_knn,0.0,0.0,0.0,0.0
342,441,0,mf,0.2,0.4,1.0,0.4412576003965278
342,441,0,rating_user_knn,0.0,0.0,0.0,0.0
343,442,1,mf,0.1,0.041666666666666664,1.0,0.08514311764162101
343,442,1,rating_user_knn,0.0,0.0,0.0,0.0
344,444,-1,mf,0.0,0.0,0.0,0.0
344,444,-1,rating_user_knn,0.0,0.0,0.0,0.0
345,445,0,mf,0.0,0.0,0.0,0.0
345,445,0,rating_user_knn,0.0,0.0,0.0,0.0
346,446,0,mf,0.0,0.0,0.0,0.0
346,446,0,rating_user_knn,0.0,0.0,0.0,0.0
347,449,1,mf,0.0,0.0,0.0,0.0
347,449,1,rating_user_knn,0.0,0.0,0.0,0.0
348,450,0,mf,0.0,0.0,0.0,0.0
348,450,0,rating_user_knn,0.0,0.0,0.0,0.0
349,451,-1,mf,0.1,0.047619047619047616,1.0,0.2200917662980802
349,451,-1,rating_user_knn,0.0,0.0,0.0,0.0
350,452,0,mf,0.0,0.0,0.0,0.0
350,452,0,rating_user_knn,0.0,0.0,0.0,0.0
351,453,-1,mf,0.0,0.0,0.0,0.0
351,453,-1,rating_user_knn,0.0,0.0,0.0,0.0
352,454,1,mf,0.0,0.0,0.0,0.0
352,454,1,rating_user_knn,0.0,0.0,0.0,0.0
353,456,0,mf,0.1,0.16666666666666666,1.0,0.0874717141014082
353,456,0,rating_user_knn,0.0,0.0,0.0,0.0
354,457,1,mf,0.0,0.0,0.0,0.0
354,457,1,rating_user_knn,0.0,0.0,0.0,0.0
356,460,0,mf,0.0,0.0,0.0,0.0
356,460,0,rating_user_knn,0.0,0.0,0.0,0.0
357,461,1,mf,0.0,0.0,0.0,0.0
357,461,1,rating_user_knn,0.0,0.0,0.0,0.0
358,462,0,mf,0.1,0.1111111111111111,1.0,0.06794340091829076
358,462,0,rating_user_knn,0.0,0.0,0.0,0.0
359,463,1,mf,0.0,0.0,0.0,0.0
359,463,1,rating_user_knn,0.0,0.0,0.0,0.0
360,464,-1,mf,0.0,0.0,0.0,0.0
360,464,-1,rating_user_knn,0.0,0.0,0.0,0.0
361,466,1,mf,0.3,0.13043478260869565,1.0,0.37466610587647853
361,466,1,rating_user_knn,0.0,0.0,0.0,0.0
362,467,0,mf,0.0,0.0,0.0,0.0
362,467,0,rating_user_knn,0.0,0.0,0.0,0.0
363,469,0,mf,0.0,0.0,0.0,0.0
363,469,0,rating_user_knn,0.0,0.0,0.0,0.0
364,470,0,mf,0.0,0.0,0.0,0.0
364,470,0,rating_user_knn,0.0,0.0,0.0,0.0
365,471,1,mf,0.0,0.0,0.0,0.0
365,471,1,rating_user_knn,0.0,0.0,0.0,0.0
366,472,1,mf,0.0,0.0,0.0,0.0
366,472,1,rating_user_knn,0.0,0.0,0.0,0.0
367,473,0,mf,0.0,0.0,0.0,0.0
367,473,0,rating_user_knn,0.0,0.0,0.0,0.0
368,474,1,mf,0.0,0.0,0.0,0.0
368,474,1,rating_user_knn,0.0,0.0,0.0,0.0
369,475,-1,mf,0.0,0.0,0.0,0.0
369,475,-1,rating_user_knn,0.0,0.0,0.0,0.0
370,476,-1,mf,0.0,0.0,0.0,0.0
370,476,-1,rating_user_knn,0.0,0.0,0.0,0.0
371,477,1,mf,0.0,0.0,0.0,0.0
371,477,1,rating_user_knn,0.0,0.0,0.0,0.0
372,478,0,mf,0.0,0.0,0.0,0.0
372,478,0,rating_user_knn,0.0,0.0,0.0,0.0
373,479,0,mf,0.0,0.0,0.0,0.0
373,479,0,rating_user_knn,0.0,0.0,0.0,0.0
375,481,0,mf,0.1,0.07142857142857142,1.0,0.06362078819895173
375,481,0,rating_user_knn,0.0,0.0,0.0,0.0
376,482,1,mf,0.0,0.0,0.0,0.0
376,482,1,rating_user_knn,0.0,0.0,0.0,0.0
377,485,-1,mf,0.0,0.0,0.0,0.0
377,485,-1,rating_user_knn,0.0,0.0,0.0,0.0
379,490,0,mf,0.0,0.0,0.0,0.0
379,490,0,rating_user_knn,0.0,0.0,0.0,0.0
380,493,-1,mf,0.0,0.0,0.0,0.0
380,493,-1,rating_user_knn,0.0,0.0,0.0,0.0
381,494,0,mf,0.0,0.0,0.0,0.0
381,494,0,rating_user_knn,0.0,0.0,0.0,0.0
382,495,-1,mf,0.0,0.0,0.0,0.0
382,495,-1,rating_user_knn,0.0,0.0,0.0,0.0
383,496,0,mf,0.0,0.0,0.0,0.0
383,496,0,rating_user_knn,0.0,0.0,0.0,0.0
384,498,1,mf,0.0,0.0,0.0,0.0
384,498,1,rating_user_knn,0.0,0.0,0.0,0.0
385,499,-1,mf,0.0,0.0,0.0,0.0
385,499,-1,rating_user_knn,0.0,0.0,0.0,0.0
386,500,-1,mf,0.0,0.0,0.0,0.0
386,500,-1,rating_user_knn,0.0,0.0,0.0,0.0
387,501,-1,mf,0.0,0.0,0.0,0.0
387,501,-1,rating_user_knn,0.0,0.0,0.0,0.0
388,504,-1,mf,0.0,0.0,0.0,0.0
388,504,-1,rating_user_knn,0.1,0.1,1.0,0.07336392209936006
389,505,1,mf,0.0,0.0,0.0,0.0
389,505,1,rating_user_knn,0.1,0.07692307692307693,1.0,0.07839826897867534
390,506,0,mf,0.0,0.0,0.0,0.0
390,506,0,rating_user_knn,0.0,0.0,0.0,0.0
391,507,-1,mf,0.0,0.0,0.0,0.0
391,507,-1,rating_user_knn,0.0,0.0,0.0,0.0
392,508,1,mf,0.0,0.0,0.0,0.0
392,508,1,rating_user_knn,0.0,0.0,0.0,0.0
393,509,1,mf,0.0,0.0,0.0,0.0
393,509,1,rating_user_knn,0.0,0.0,0.0,0.0
394,510,0,mf,0.0,0.0,0.0,0.0
394,510,0,rating_user_knn,0.0,0.0,0.0,0.0
395,513,1,mf,0.1,0.14285714285714285,1.0,0.08671382849411972
395,513,1,rating_user_knn,0.0,0.0,0.0,0.0
396,514,1,mf,0.0,0.0,0.0,0.0
396,514,1,rating_user_knn,0.0,0.0,0.0,0.0
397,515,1,mf,0.0,0.0,0.0,0.0
397,515,1,rating_user_knn,0.0,0.0,0.0,0.0
399,517,1,mf,0.0,0.0,0.0,0.0
399,517,1,rating_user_knn,0.0,0.0,0.0,0.0
400,518,1,mf,0.0,0.0,0.0,0.0
400,518,1,rating_user_knn,0.0,0.0,0.0,0.0
401,519,0,mf,0.0,0.0,0.0,0.0
401,519,0,rating_user_knn,0.0,0.0,0.0,0.0
402,520,1,mf,0.1,0.037037037037037035,1.0,0.1100458831490401
402,520,1,rating_user_knn,0.0,0.0,0.0,0.0
403,521,1,mf,0.0,0.0,0.0,0.0
403,521,1,rating_user_knn,0.0,0.0,0.0,0.0
404,522,-1,mf,0.0,0.0,0.0,0.0
404,522,-1,rating_user_knn,0.0,0.0,0.0,0.0
405,523,-1,mf,0.0,0.0,0.0,0.0
405,523,-1,rating_user_knn,0.0,0.0,0.0,0.0
406,524,1,mf,0.0,0.0,0.0,0.0
406,524,1,rating_user_knn,0.0,0.0,0.0,0.0
407,526,1,mf,0.0,0.0,0.0,0.0
407,526,1,rating_user_knn,0.0,0.0,0.0,0.0
408,528,0,mf,0.2,0.09523809523809523,1.0,0.2172607128522299
408,528,0,rating_user_knn,0.0,0.0,0.0,0.0
409,529,1,mf,0.1,0.09090909090909091,1.0,0.09478836436955079
409,529,1,rating_user_knn,0.0,0.0,0.0,0.0
410,530,0,mf,0.0,0.0,0.0,0.0
410,530,0,rating_user_knn,0.0,0.0,0.0,0.0
411,531,0,mf,0.0,0.0,0.0,0.0
411,531,0,rating_user_knn,0.0,0.0,0.0,0.0
412,532,0,mf,0.0,0.0,0.0,0.0
412,532,0,rating_user_knn,0.0,0.0,0.0,0.0
413,533,-1,mf,0.0,0.0,0.0,0.0
413,533,-1,rating_user_knn,0.0,0.0,0.0,0.0
414,534,1,mf,0.0,0.0,0.0,0.0
414,534,1,rating_user_knn,0.0,0.0,0.0,0.0
415,536,0,mf,0.0,0.0,0.0,0.0
415,536,0,rating_user_knn,0.0,0.0,0.0,0.0
416,537,1,mf,0.0,0.0,0.0,0.0
416,537,1,rating_user_knn,0.0,0.0,0.0,0.0
417,538,0,mf,0.0,0.0,0.0,0.0
417,538,0,rating_user_knn,0.0,0.0,0.0,0.0
418,539,-1,mf,0.0,0.0,0.0,0.0
418,539,-1,rating_user_knn,0.0,0.0,0.0,0.0
419,541,-1,mf,0.0,0.0,0.0,0.0
419,541,-1,rating_user_knn,0.0,0.0,0.0,0.0
420,543,0,mf,0.0,0.0,0.0,0.0
420,543,0,rating_user_knn,0.0,0.0,0.0,0.0
421,544,-1,mf,0.0,0.0,0.0,0.0
421,544,-1,rating_user_knn,0.0,0.0,0.0,0.0
422,546,-1,mf,0.1,0.08333333333333333,1.0,0.09478836436955079
422,546,-1,rating_user_knn,0.0,0.0,0.0,0.0
423,547,1,mf,0.0,0.0,0.0,0.0
423,547,1,rating_user_knn,0.0,0.0,0.0,0.0
425,549,1,mf,0.1,0.02127659574468085,1.0,0.08514311764162101
425,549,1,rating_user_knn,0.1,0.02127659574468085,1.0,0.06625422345438904
426,550,-1,mf,0.0,0.0,0.0,0.0
426,550,-1,rating_user_knn,0.0,0.0,0.0,0.0
427,551,-1,mf,0.1,0.125,1.0,0.1089364926177559
427,551,-1,rating_user_knn,0.0,0.0,0.0,0.0
428,552,0,mf,0.0,0.0,0.0,0.0
428,552,0,rating_user_knn,0.0,0.0,0.0,0.0
429,553,0,mf,0.0,0.0,0.0,0.0
429,553,0,rating_user_knn,0.0,0.0,0.0,0.0
430,554,1,mf,0.0,0.0,0.0,0.0
430,554,1,rating_user_knn,0.0,0.0,0.0,0.0
431,556,-1,mf,0.0,0.0,0.0,0.0
431,556,-1,rating_user_knn,0.0,0.0,0.0,0.0
432,557,-1,mf,0.1,0.16666666666666666,1.0,0.11706259313796354
432,557,-1,rating_user_knn,0.0,0.0,0.0,0.0
433,558,-1,mf,0.0,0.0,0.0,0.0
433,558,-1,rating_user_knn,0.0,0.0,0.0,0.0
434,560,0,mf,0.0,0.0,0.0,0.0
434,560,0,rating_user_knn,0.0,0.0,0.0,0.0
436,564,0,mf,0.0,0.0,0.0,0.0
436,564,0,rating_user_knn,0.0,0.0,0.0,0.0
437,566,1,mf,0.0,0.0,0.0,0.0
437,566,1,rating_user_knn,0.0,0.0,0.0,0.0
438,569,0,mf,0.0,0.0,0.0,0.0
438,569,0,rating_user_knn,0.0,0.0,0.0,0.0
439,570,0,mf,0.0,0.0,0.0,0.0
439,570,0,rating_user_knn,0.0,0.0,0.0,0.0
440,571,-1,mf,0.0,0.0,0.0,0.0
440,571,-1,rating_user_knn,0.0,0.0,0.0,0.0
441,575,0,mf,0.4,0.36363636363636365,1.0,0.47479014188018465
441,575,0,rating_user_knn,0.0,0.0,0.0,0.0
442,576,0,mf,0.0,0.0,0.0,0.0
442,576,0,rating_user_knn,0.0,0.0,0.0,0.0
443,577,-1,mf,0.1,0.07142857142857142,1.0,0.2200917662980802
443,577,-1,rating_user_knn,0.0,0.0,0.0,0.0
444,579,0,mf,0.4,0.6666666666666666,1.0,0.5896084319766756
444,579,0,rating_user_knn,0.0,0.0,0.0,0.0
445,580,-1,mf,0.1,0.2,1.0,0.11305340175787204
445,580,-1,rating_user_knn,0.0,0.0,0.0,0.0
446,581,0,mf,0.0,0.0,0.0,0.0
446,581,0,rating_user_knn,0.0,0.0,0.0,0.0
447,582,0,mf,0.0,0.0,0.0,0.0
447,582,0,rating_user_knn,0.0,0.0,0.0,0.0
448,583,-1,mf,0.0,0.0,0.0,0.0
448,583,-1,rating_user_knn,0.0,0.0,0.0,0.0
449,585,1,mf,0.0,0.0,0.0,0.0
449,585,1,rating_user_knn,0.0,0.0,0.0,0.0
450,587,-1,mf,0.0,0.0,0.0,0.0
450,587,-1,rating_user_knn,0.0,0.0,0.0,0.0
451,588,1,mf,0.1,0.027777777777777776,1.0,0.13886244387355456
451,588,1,rating_user_knn,0.0,0.0,0.0,0.0
452,590,-1,mf,0.0,0.0,0.0,0.0
452,590,-1,rating_user_knn,0.0,0.0,0.0,0.0
453,591,1,mf,0.3,0.14285714285714285,1.0,0.25787537406449274
453,591,1,rating_user_knn,0.0,0.0,0.0,0.0
454,593,-1,mf,0.0,0.0,0.0,0.0
454,593,-1,rating_user_knn,0.0,0.0,0.0,0.0
455,594,-1,mf,0.0,0.0,0.0,0.0
455,594,-1,rating_user_knn,0.0,0.0,0.0,0.0
456,595,-1,mf,0.0,0.0,0.0,0.0
456,595,-1,rating_user_knn,0.0,0.0,0.0,0.0
458,597,-1,mf,0.0,0.0,0.0,0.0
458,597,-1,rating_user_knn,0.0,0.0,0.0,0.0
459,601,1,mf,0.2,0.13333333333333333,1.0,0.16815228646891087
459,601,1,rating_user_knn,0.0,0.0,0.0,0.0
460,602,-1,mf,0.0,0.0,0.0,0.0
460,602,-1,rating_user_knn,0.0,0.0,0.0,0.0
461,603,0,mf,0.0,0.0,0.0,0.0
461,603,0,rating_user_knn,0.0,0.0,0.0,0.0
462,604,0,mf,0.0,0.0,0.0,0.0
462,604,0,rating_user_knn,0.0,0.0,0.0,0.0
463,605,0,mf,0.0,0.0,0.0,0.0
463,605,0,rating_user_knn,0.0,0.0,0.0,0.0
464,608,0,mf,0.0,0.0,0.0,0.0
464,608,0,rating_user_knn,0.0,0.0,0.0,0.0
465,609,0,mf,0.1,0.25,1.0,0.3903800499921017
465,609,0,rating_user_knn,0.1,0.25,1.0,0.3903800499921017
466,610,-1,mf,0.1,0.14285714285714285,1.0,0.0979129253499678
466,610,-1,rating_user_knn,0.0,0.0,0.0,0.0
467,611,-1,mf,0.0,0.0,0.0,0.0
467,611,-1,rating_user_knn,0.0,0.0,0.0,0.0
469,613,-1,mf,0.0,0.0,0.0,0.0
469,613,-1,rating_user_knn,0.0,0.0,0.0,0.0
470,614,0,mf,0.0,0.0,0.0,0.0
470,614,0,rating_user_knn,0.0,0.0,0.0,0.0
471,615,0,mf,0.0,0.0,0.0,0.0
471,615,0,rating_user_knn,0.0,0.0,0.0,0.0
472,616,1,mf,0.0,0.0,0.0,0.0
472,616,1,rating_user_knn,0.0,0.0,0.0,0.0
473,618,1,mf,0.0,0.0,0.0,0.0
473,618,1,rating_user_knn,0.0,0.0,0.0,0.0
474,620,1,mf,0.0,0.0,0.0,0.0
474,620,1,rating_user_knn,0.0,0.0,0.0,0.0
475,621,-1,mf,0.1,0.05555555555555555,1.0,0.07336392209936006
475,621,-1,rating_user_knn,0.0,0.0,0.0,0.0
476,622,1,mf,0.0,0.0,0.0,0.0
476,622,1,rating_user_knn,0.0,0.0,0.0,0.0
477,623,1,mf,0.0,0.0,0.0,0.0
477,623,1,rating_user_knn,0.0,0.0,0.0,0.0
478,624,-1,mf,0.0,0.0,0.0,0.0
478,624,-1,rating_user_knn,0.0,0.0,0.0,0.0
479,625,0,mf,0.0,0.0,0.0,0.0
479,625,0,rating_user_knn,0.0,0.0,0.0,0.0
480,626,-1,mf,0.1,0.16666666666666666,1.0,0.30260241349881345
480,626,-1,rating_user_knn,0.0,0.0,0.0,0.0
481,628,0,mf,0.0,0.0,0.0,0.0
481,628,0,rating_user_knn,0.0,0.0,0.0,0.0
482,629,0,mf,0.0,0.0,0.0,0.0
482,629,0,rating_user_knn,0.0,0.0,0.0,0.0
483,630,1,mf,0.0,0.0,0.0,0.0
483,630,1,rating_user_knn,0.0,0.0,0.0,0.0
484,631,1,mf,0.0,0.0,0.0,0.0
484,631,1,rating_user_knn,0.0,0.0,0.0,0.0
485,633,1,mf,0.0,0.0,0.0,0.0
485,633,1,rating_user_knn,0.0,0.0,0.0,0.0
486,634,0,mf,0.0,0.0,0.0,0.0
486,634,0,rating_user_knn,0.0,0.0,0.0,0.0
487,635,-1,mf,0.0,0.0,0.0,0.0
487,635,-1,rating_user_knn,0.0,0.0,0.0,0.0
488,636,0,mf,0.0,0.0,0.0,0.0
488,636,0,rating_user_knn,0.0,0.0,0.0,0.0
489,637,-1,mf,0.1,0.034482758620689655,1.0,0.06362078819895173
489,637,-1,rating_user_knn,0.0,0.0,0.0,0.0
490,638,-1,mf,0.0,0.0,0.0,0.0
490,638,-1,rating_user_knn,0.0,0.0,0.0,0.0
491,639,0,mf,0.0,0.0,0.0,0.0
491,639,0,rating_user_knn,0.0,0.0,0.0,0.0
492,641,-1,mf,0.2,0.16666666666666666,1.0,0.17318663334822615
492,641,-1,rating_user_knn,0.0,0.0,0.0,0.0
493,643,1,mf,0.0,0.0,0.0,0.0
493,643,1,rating_user_knn,0.0,0.0,0.0,0.0
494,644,-1,mf,0.0,0.0,0.0,0.0
494,644,-1,rating_user_knn,0.0,0.0,0.0,0.0
495,645,1,mf,0.0,0.0,0.0,0.0
495,645,1,rating_user_knn,0.0,0.0,0.0,0.0
496,646,0,mf,0.1,0.07142857142857142,1.0,0.09478836436955079
496,646,0,rating_user_knn,0.0,0.0,0.0,0.0
497,647,-1,mf,0.1,0.125,1.0,0.2529427027676571
497,647,-1,rating_user_knn,0.0,0.0,0.0,0.0
